1 4 1524752430.2692926
2 4 1524752430.3777807
1 11.166757619319041 0.97 1524752431.3669975
2 10.19468883088732 0.99 1524752431.5805492
1 11.575906790003007 0.95 1524752431.612895
2 11.529115713255699 0.97 1524752431.8105483
1 12.048494376332497 0.93 1524752431.8676212
2 11.289293325113684 0.95 1524752432.110225
1 11.987207449948809 0.91 1524752432.1317616
1 11.828126944281404 0.89 1524752432.3819044
2 11.116319691978997 0.93 1524752432.4082847
1 11.62309459526668 0.87 1524752432.6458516
2 10.471010242534817 0.93 1524752432.7268388
1 11.487367666302942 0.85 1524752432.907544
2 9.902826342550712 0.937 1524752433.0216265
1 11.321702993142795 0.83 1524752433.1752262
2 9.889345202388883 0.9433 1524752433.3215034
1 11.273309743540947 0.81 1524752433.4446895
2 9.43934825330851 0.9489666666666666 1524752433.6742957
1 11.053430592740758 0.79 1524752433.732299
2 9.695528063355994 0.9540666666666666 1524752433.9630303
1 10.779001270940533 0.79 1524752434.0230787
2 9.938875231778018 0.9586333333333333 1524752434.229482
1 10.59855846054584 0.79 1524752434.3066947
2 10.212518725940058 0.9586333333333333 1524752434.4966
1 10.527910267054866 0.79 1524752434.5853453
2 10.8893909806188 0.9586333333333333 1524752434.7754488
1 10.496385608793025 0.79 1524752434.8747416
2 11.426088369313792 0.9386333333333333 1524752435.0112925
1 10.562761341338536 0.79 1524752435.1591048
2 10.919023549033376 0.9386333333333333 1524752435.3294106
1 10.535722767069425 0.79 1524752435.445883
2 11.232912099422721 0.9186333333333333 1524752435.564379
1 10.479066883174832 0.79 1524752435.7310512
2 11.152513539702658 0.8986333333333333 1524752435.8510983
1 10.441217456834803 0.79 1524752436.021799
2 10.635011707684052 0.8986333333333333 1524752436.1378934
1 10.41167644115477 0.79 1524752436.3111658
2 11.04897502632621 0.8786333333333334 1524752436.4170258
1 10.43477061844389 0.79 1524752436.5962775
2 10.489236866103925 0.8786333333333334 1524752436.7083576
1 10.434335742954795 0.79 1524752436.881507
2 10.44716838458026 0.8786333333333334 1524752436.9998417
1 10.429834400172975 0.79 1524752437.1721177
2 10.21215251500188 0.8786333333333334 1524752437.3129103
1 10.44496348955662 0.79 1524752437.4578526
2 10.047113452194479 0.8786333333333334 1524752437.611671
1 10.519784961863957 0.79 1524752437.7380424
2 10.001726184043527 0.8786333333333334 1524752437.90863
1 10.476846729362103 0.79 1524752438.024841
2 10.034425769065377 0.8786333333333334 1524752438.1960084
1 10.531152759736692 0.79 1524752438.3113055
2 10.210756335800058 0.8786333333333334 1524752438.4886477
1 10.52206615083305 0.79 1524752438.599825
2 10.24637797893282 0.8786333333333334 1524752438.7832067
1 10.418748889898412 0.79 1524752438.8922746
2 10.180040393360043 0.8786333333333334 1524752439.087077
1 10.407510791732955 0.79 1524752439.181293
2 10.23504832803281 0.8786333333333334 1524752439.3682191
1 10.363672290674735 0.79 1524752439.4690933
2 10.201547656583692 0.8786333333333334 1524752439.6649935
1 10.388742481151116 0.79 1524752439.7530112
2 10.256105456978275 0.8786333333333334 1524752439.9527473
1 10.417772327396603 0.79 1524752440.0439353
2 10.382928882507478 0.8786333333333334 1524752440.2428741
1 10.452356372871174 0.79 1524752440.3301094
2 10.438035999309339 0.8786333333333334 1524752440.5180333
1 10.458810840656636 0.79 1524752440.616297
2 10.597650562594923 0.8786333333333334 1524752440.7972555
1 10.370462451820197 0.79 1524752440.909585
2 10.516428028263945 0.8786333333333334 1524752441.0928645
1 10.406946216536584 0.79 1524752441.1958618
2 10.683900867931367 0.8786333333333334 1524752441.3697102
1 10.350267444458355 0.79 1524752441.4859223
2 10.52422526948941 0.8786333333333334 1524752441.658646
1 10.315530811092879 0.79 1524752441.7812703
2 10.535753284647607 0.8786333333333334 1524752441.9360552
1 10.366769824860196 0.79 1524752442.0727215
2 10.214616809440061 0.8786333333333334 1524752442.2663672
1 10.328752551840159 0.79 1524752442.3586144
2 9.941278491059837 0.8907666666666667 1524752442.5769596
1 10.30175975393832 0.79 1524752442.6502888
2 9.956705126830764 0.9016666666666666 1524752442.8638136
1 10.377000842945654 0.79 1524752442.9368145
2 9.660226854794157 0.9115 1524752443.1795828
1 10.325922046463795 0.79 1524752443.2287898
2 9.999185595659881 0.9203333333333333 1524752443.4680858
1 10.258394275341917 0.79 1524752443.5274103
2 10.429254566187513 0.9203333333333333 1524752443.725063
1 10.283601794920118 0.79 1524752443.8177497
2 10.725839649747757 0.9203333333333333 1524752443.9824731
1 10.261316333452829 0.79 1524752444.1082578
2 11.172510182806308 0.9003333333333333 1524752444.2527382
1 10.30113414358559 0.79 1524752444.3933942
2 11.213266408468163 0.8803333333333333 1524752444.5357323
1 10.316942249083784 0.79 1524752444.6886518
2 10.866418873642424 0.8803333333333333 1524752444.830316
1 10.339166675394713 0.79 1524752444.981744
2 10.819688832051469 0.8803333333333333 1524752445.0910306
1 10.297327075707402 0.79 1524752445.2713919
2 10.859277760347865 0.8803333333333333 1524752445.3574812
1 10.301118884796503 0.79 1524752445.5597034
2 10.642122303400415 0.8803333333333333 1524752445.6629474
1 10.344423328236537 0.79 1524752445.850734
2 10.994356190775258 0.8803333333333333 1524752445.921222
1 10.376649890796562 0.79 1524752446.1361568
2 10.716081654124114 0.8803333333333333 1524752446.2146487
1 10.4362507209857 0.79 1524752446.4204466
2 10.314508472223784 0.8803333333333333 1524752446.5205472
1 10.467302356785726 0.79 1524752446.7069392
2 10.415430103271138 0.8803333333333333 1524752446.8149385
1 10.445474658991168 0.79 1524752447.0012028
2 10.234430347074625 0.8803333333333333 1524752447.0937736
1 10.35569194398018 0.79 1524752447.2945485
2 10.196657214680052 0.8803333333333333 1524752447.3909457
1 10.342767749620174 0.79 1524752447.5840774
2 10.254861865667372 0.8803333333333333 1524752447.6907232
1 10.344217334583805 0.79 1524752447.8651392
2 10.234476123441896 0.8803333333333333 1524752447.9875124
1 10.323961292065611 0.79 1524752448.1601167
2 10.037065539578101 0.8803333333333333 1524752448.2889478
1 10.464204822600276 0.79 1524752448.4416525
2 10.118448291194534 0.8803333333333333 1524752448.5753794
1 10.466592823092995 0.79 1524752448.7312298
2 10.151018176509107 0.8803333333333333 1524752448.8730183
1 10.430299793240243 0.79 1524752449.0156777
2 10.07714274912541 0.8803333333333333 1524752449.1789658
1 10.528207813442148 0.79 1524752449.2995396
2 9.983789477467141 0.8923 1524752449.4909186
1 10.472612415389376 0.79 1524752449.5901988
2 9.880800280497974 0.9030666666666667 1524752449.7908785
1 10.494936023829387 0.79 1524752449.8734426
2 10.106111560214524 0.9030666666666667 1524752450.0604641
1 10.542619739738518 0.79 1524752450.154274
2 10.307046924358323 0.9030666666666667 1524752450.3430316
1 10.456598316238443 0.79 1524752450.4465868
2 10.259798083938284 0.9030666666666667 1524752450.6617463
1 10.52295878999486 0.79 1524752450.7296937
2 10.336481128514714 0.9030666666666667 1524752450.9510477
1 10.435396228796607 0.79 1524752451.0242147
2 10.177385364058217 0.9030666666666667 1524752451.2398999
1 10.383989368349297 0.79 1524752451.3118494
2 10.389833484571124 0.9030666666666667 1524752451.4975748
1 10.437196765909336 0.79 1524752451.5988247
2 10.718736683425941 0.9030666666666667 1524752451.7787502
1 10.386423145209292 0.79 1524752451.8834143
2 10.840822254942404 0.9030666666666667 1524752452.0591388
1 10.45224956134754 0.79 1524752452.170417
2 10.78840831441509 0.9030666666666667 1524752452.3520527
1 10.44631389239116 0.79 1524752452.4577448
2 10.573831592823996 0.9030666666666667 1524752452.6322389
1 10.48851970301666 0.79 1524752452.742266
2 10.6069431651513 0.9030666666666667 1524752452.9099238
1 10.49008372889848 0.79 1524752453.0260005
2 10.59062389021856 0.9030666666666667 1524752453.191728
1 10.550325428229433 0.79 1524752453.3110309
2 10.678255115967726 0.9030666666666667 1524752453.4753282
1 10.543558155267611 0.79 1524752453.5958166
2 10.668130909405894 0.9030666666666667 1524752453.7570195
1 10.521249805616685 0.79 1524752453.8861437
2 10.727518116547763 0.9030666666666667 1524752454.028651
1 10.411546741447502 0.79 1524752454.1822376
2 10.820390736349653 0.9030666666666667 1524752454.3004332
1 10.30531505179651 0.79 1524752454.475156
2 10.727876698091404 0.9030666666666667 1524752454.5968852
1 10.374437366378373 0.79 1524752454.7541082
2 10.568719898478546 0.9030666666666667 1524752454.8926318
1 10.336389575780162 0.79 1524752455.041919
2 10.649171863960422 0.9030666666666667 1524752455.1546764
1 10.422349964123867 0.79 1524752455.330256
2 10.566164051305817 0.9030666666666667 1524752455.4353037
1 10.46245006185482 0.79 1524752455.6212933
2 10.58304027204037 0.9030666666666667 1524752455.7304993
1 10.467767749853001 0.79 1524752455.899853
2 10.64956096308225 0.9030666666666667 1524752456.0198765
1 10.468683277198464 0.79 1524752456.1886902
2 10.328958545492883 0.9030666666666667 1524752456.3170755
1 10.468233142920278 0.79 1524752456.475812
2 10.181139026174588 0.9030666666666667 1524752456.6126919
1 10.475992237173005 0.79 1524752456.766393
2 10.21102336460915 0.9030666666666667 1524752456.9062436
1 10.414865528074781 0.79 1524752457.0515876
2 10.086412463498142 0.9030666666666667 1524752457.209527
1 10.460237537436633 0.79 1524752457.3358274
2 10.307786975629236 0.9030666666666667 1524752457.4809387
1 10.52655986422032 0.79 1524752457.61504
2 10.567461048378544 0.9030666666666667 1524752457.748202
1 10.535966907694883 0.79 1524752457.9035559
2 10.574457203176726 0.9030666666666667 1524752458.0394208
1 10.547845875002162 0.79 1524752458.192262
2 10.613252674440401 0.9030666666666667 1524752458.3400295
1 10.487237964733024 0.79 1524752458.4801419
2 10.432481800080247 0.9030666666666667 1524752458.631358
1 10.390657459182025 0.79 1524752458.7700014
2 10.14367869895637 0.9030666666666667 1524752458.930964
1 10.39721110909658 0.79 1524752459.0568893
2 10.163614306903654 0.9030666666666667 1524752459.2217286
1 10.48967937098757 0.79 1524752459.3345613
2 10.264146838829193 0.9030666666666667 1524752459.5088062
1 10.536783252911244 0.79 1524752459.6202943
2 10.39428142159112 0.9030666666666667 1524752459.785894
1 10.58313945416946 0.79 1524752459.9045374
2 10.397913013394762 0.9030666666666667 1524752460.0850198
1 10.50817302336576 0.79 1524752460.1978614
2 10.5287876474276 0.9030666666666667 1524752460.3617222
1 10.392770801471116 0.79 1524752460.4911664
2 10.59802440292766 0.9030666666666667 1524752460.6411633
1 10.318765674380156 0.79 1524752460.787626
2 10.680696522222275 0.9030666666666667 1524752460.909074
1 10.30102733206196 0.79 1524752461.0696046
2 10.79947093650601 0.9030666666666667 1524752461.196243
1 10.269029651338297 0.79 1524752461.3660827
2 10.669038807356804 0.9030666666666667 1524752461.4853296
1 10.33407786923289 0.79 1524752461.6540537
2 10.884897267231526 0.9030666666666667 1524752461.7462978
1 10.39208415596203 0.79 1524752461.9359407
2 10.750253712293233 0.9030666666666667 1524752462.0258162
1 10.385049854191115 0.79 1524752462.2302392
2 10.873254811155157 0.9030666666666667 1524752462.29906
1 10.435022388463882 0.79 1524752462.5162237
2 10.97859386164434 0.9030666666666667 1524752462.5757084
1 10.340791736432903 0.79 1524752462.81392
2 10.63429454459678 0.9030666666666667 1524752462.8764493
1 10.28543284961104 0.79 1524752463.1034873
2 10.479448352902102 0.9030666666666667 1524752463.170251
1 10.348032031856546 0.79 1524752463.3848839
2 10.377931629080205 0.9030666666666667 1524752463.4557893
1 10.412393604242054 0.79 1524752463.6687183
2 10.212335620470967 0.9030666666666667 1524752463.7513893
1 10.497255359771215 0.79 1524752463.9540083
2 10.265840564418296 0.9030666666666667 1524752464.0440373
1 10.602746998151297 0.79 1524752464.2363527
2 10.39240459053294 0.9030666666666667 1524752464.3255787
1 10.527193103967603 0.79 1524752464.5240192
2 10.485239063362114 0.9030666666666667 1524752464.600143
1 10.482584034060281 0.79 1524752464.8128452
2 10.722879444664123 0.9030666666666667 1524752464.869645
1 10.500665699133025 0.79 1524752465.0947077
2 11.001749074089801 0.8830666666666667 1524752465.1324184
1 10.447504077940254 0.79 1524752465.3871062
2 10.82659343411511 0.8830666666666667 1524752465.4345386
1 10.41121867748204 0.79 1524752465.6772213
2 10.760149037018701 0.8830666666666667 1524752465.7172022
1 10.415910755127511 0.79 1524752465.965381
2 10.428796802514784 0.8830666666666667 1524752466.021008
1 10.322908435618332 0.79 1524752466.2576847
2 10.299768481961948 0.8830666666666667 1524752466.2962081
1 10.386713062202025 0.79 1524752466.5421653
2 10.579416309631272 0.8830666666666667 1524752466.5712936
1 10.439668689742069 0.79 1524752466.8254387
2 10.51666453949486 0.8830666666666667 1524752466.856422
1 10.424600635514784 0.79 1524752467.1177354
2 10.568712269083996 0.8830666666666667 1524752467.1577592
1 10.422639881116595 0.79 1524752467.4098847
2 10.343965564563804 0.8830666666666667 1524752467.456322
1 10.356752429821995 0.79 1524752467.7008762
2 10.164377246358212 0.8830666666666667 1524752467.7523286
1 10.405679737042048 0.79 1524752467.9826734
2 10.024286303714455 0.8830666666666667 1524752468.0537658
1 10.433740650180253 0.79 1524752468.265893
2 10.219797168336434 0.8830666666666667 1524752468.3304696
1 10.49574473965121 0.79 1524752468.5533423
2 10.347589526972898 0.8830666666666667 1524752468.6161911
1 10.50437358488212 0.79 1524752468.8413923
2 10.36863139712928 0.8830666666666667 1524752468.9111211
1 10.396898303920214 0.79 1524752469.1344986
2 10.610658680294945 0.8830666666666667 1524752469.184341
1 10.438402210247528 0.79 1524752469.4191554
2 10.428361927025696 0.8830666666666667 1524752469.4804354
1 10.37046245182019 0.79 1524752469.7094827
2 10.2819538456983 0.8830666666666667 1524752469.7832308
1 10.306200061563771 0.79 1524752470.0051684
1 6 frame freq 1524752470.006878
1 13.162370721180679 0.77 1524752470.3291836
2 9.79017833208699 0.8947333333333334 1524752470.4103916
2 6 frame freq 1524752470.412029
1 18.52968225354269 0.75 1524752470.651622
2 12.568552055523833 0.8747333333333334 1524752470.737714
1 18.39168176500441 0.73 1524752470.9811685
2 17.980426881425885 0.8547333333333333 1524752471.0775244
1 17.8166848156912 0.71 1524752471.3271332
2 17.620014283098318 0.8347333333333333 1524752471.4210484
1 17.68399438575655 0.69 1524752471.6575723
2 17.603397461778297 0.8147333333333333 1524752471.7588859
1 17.554905030047347 0.67 1524752472.01123
2 17.278934570548937 0.7947333333333333 1524752472.113908
