1 4 1524981766.0098746
2 4 1524981766.13495
1 11.67096904603945 0.95 1524981796.8026247
2 10.341478381941988 0.937 1524981796.9636106
1 11.679369009433998 0.95 1524981797.0601869
2 10.306177173380139 0.937 1524981797.2387164
1 11.65048412168489 0.95 1524981797.3214536
2 10.543878589838524 0.937 1524981797.4896395
1 11.693025625670376 0.95 1524981797.5751884
2 10.784013783156897 0.937 1524981797.7838678
1 11.568864858837546 0.95 1524981797.8431594
2 10.782205616649623 0.937 1524981798.0773432
1 11.587205923324841 0.95 1524981798.112057
1 11.630891836492145 0.95 1524981798.3500903
2 10.699686085245926 0.937 1524981798.3721998
2 10.78871349019691 0.937 1524981798.6034584
1 11.625589407283053 0.95 1524981798.6258392
1 11.664514578253991 0.95 1524981798.873006
2 10.803018604969637 0.937 1524981798.9030836
1 11.55300334757754 0.95 1524981799.1327498
2 11.167871510922678 0.937 1524981799.1569538
1 11.57837108444119 0.95 1524981799.3868408
2 11.151979482084482 0.937 1524981799.4358726
1 11.578012502897563 0.95 1524981799.6413825
2 11.110521352124447 0.937 1524981799.6813633
1 11.686609304857647 0.95 1524981799.8996236
2 10.949602162371583 0.937 1524981799.9892073
1 11.774766958830451 0.95 1524981800.1553736
2 10.67633250854227 0.937 1524981800.2734983
1 11.644998587006697 0.95 1524981800.4168744
2 10.631624256505864 0.937 1524981800.5679054
1 11.670724905413996 0.95 1524981800.6731286
2 10.55028728125671 0.937 1524981800.8193104
1 11.488115346968385 0.95 1524981800.9428763
2 10.907220875671541 0.937 1524981801.089481
1 11.441057241411995 0.95 1524981801.202072
2 10.842378651429678 0.937 1524981801.379
1 11.458292043690182 0.95 1524981801.4636233
2 10.924585377657015 0.937 1524981801.6684134
1 11.42054179947924 0.95 1524981801.7218688
2 10.874246632446068 0.937 1524981801.923755
1 11.598657644537576 0.95 1524981801.9769003
2 10.867113148546059 0.937 1524981802.1950889
1 11.566003835882997 0.95 1524981802.2398415
2 11.259111440291834 0.937 1524981802.445199
1 11.634180105541233 0.95 1524981802.4995184
2 11.498369253237488 0.937 1524981802.7109573
1 11.598176992681207 0.95 1524981802.7619467
2 11.417329824375603 0.937 1524981802.9750345
1 11.543939626857524 0.95 1524981803.0134466
2 11.558633840752087 0.937 1524981803.2330875
1 11.553552663984803 0.95 1524981803.2788599
2 11.419214284828332 0.937 1524981803.4965787
1 11.504144704908402 0.95 1524981803.5412452
2 11.518358266946596 0.937 1524981803.7507527
1 11.535142934946618 0.95 1524981803.79611
2 11.587694204575746 0.937 1524981804.012393
1 11.544275320217526 0.95 1524981804.0547383
2 11.347902334011916 0.937 1524981804.2906866
1 11.589181936512109 0.95 1524981804.3172228
2 11.444803274133813 0.937 1524981804.5447474
1 11.596391714357571 0.95 1524981804.5764036
2 11.294710195240958 0.937 1524981804.8118312
1 11.529199636595694 0.95 1524981804.8348796
2 11.13459209191537 0.937 1524981805.0915923
1 11.528825796262966 0.95 1524981805.1171231
1 11.596368826173942 0.95 1524981805.3458307
2 11.082269704122599 0.937 1524981805.3735387
2 10.617013965951305 0.937 1524981805.673907
2 6 frame freq 1524981805.6756206
1 11.67482951967946 0.95 1524981805.8653202
1 6 frame freq 1524981805.8669012
2 13.882417719592194 0.917 1524981805.9507225
1 14.9446583221567 0.93 1524981806.1519427
2 19.740711308532788 0.897 1524981806.2855203
1 20.60721216463896 0.91 1524981806.4483068
2 18.44470605709536 0.877 1524981806.6020846
1 20.329776861387828 0.89 1524981806.7397304
2 18.997333621601275 0.857 1524981806.9136312
1 19.957447148780254 0.87 1524981807.0501084
2 18.837925051968398 0.837 1524981807.2392817
1 19.28371057525969 0.85 1524981807.363979
2 18.5525246608118 0.817 1524981807.5655327
1 19.33925256755064 0.83 1524981807.6712275
2 18.444934938931713 0.797 1524981807.889725
1 19.085117435241354 0.81 1524981807.9898224
2 18.36532983624437 0.777 1524981808.2140975
1 18.689441775324656 0.79 1524981808.31163
2 18.571735476277283 0.757 1524981808.5383062
1 18.446125124480815 0.77 1524981808.644085
2 18.21744165237518 0.737 1524981808.8723233
1 18.123432252786007 0.75 1524981808.9723206
2 17.508960816094596 0.717 1524981809.220913
1 17.8724862073967 0.73 1524981809.3119996
2 17.359485718159902 0.697 1524981809.5635352
1 17.200718017668876 0.71 1524981809.6740503
2 17.18472680670159 0.677 1524981809.922702
1 17.367359253330843 0.69 1524981810.0067394
2 17.183826538145215 0.657 1524981810.2619748
1 17.14900598143974 0.67 1524981810.369829
2 17.004642577850525 0.637 1524981810.62518
1 16.247516721948088 0.65 1524981810.742069
2 16.64419946194479 0.617 1524981810.9855602
1 16.027195066264266 0.63 1524981811.121205
2 16.293354124377224 0.597 1524981811.3613608
1 15.920686766357505 0.61 1524981811.495229
2 15.712762876810071 0.577 1524981811.746393
1 15.66345409986276 0.59 1524981811.8844194
2 16.061496824140647 0.557 1524981812.1098075
1 15.079248471333178 0.57 1524981812.2933657
2 15.751550718679196 0.537 1524981812.507975
1 14.75392345852019 0.55 1524981812.698036
2 15.19967083483873 0.517 1524981812.8993628
1 14.261919063072497 0.53 1524981813.1312559
2 14.815050167618416 0.497 1524981813.3205051
1 13.344347039879024 0.51 1524981813.5977266
2 13.964410822772262 0.477 1524981813.75733
1 13.00808147528783 0.49 1524981814.053367
2 13.647348444251996 0.457 1524981814.197051
1 13.02675060374057 0.47 1524981814.5205107
2 13.492052118279144 0.437 1524981814.648171
1 12.1541233438144 0.45 1524981815.0415952
2 12.414552726623707 0.417 1524981815.1644843
1 11.22996715312818 0.45 1524981815.5881534
2 11.356126821331925 0.417 1524981815.7058134
1 11.46736339380474 0.45 1524981816.088123
2 11.757989920224972 0.417 1524981816.1870668
1 11.458688772206552 0.45 1524981816.639643
2 12.26185039479631 0.397 1524981816.6815078
1 11.097124135302616 0.45 1524981817.1701796
2 12.03645519173976 0.377 1524981817.1927333
1 11.596170461915758 0.45 1524981817.6715605
2 11.91582683458147 0.377 1524981817.6933272
1 11.495965993955672 0.45 1524981818.218015
2 11.505052602859312 0.377 1524981818.2422798
1 11.319665944799166 0.45 1524981818.7302542
2 11.817003287034114 0.377 1524981818.75203
2 11.61008647756667 0.377 1524981819.2620163
1 11.36667827398829 0.45 1524981819.2875946
2 11.24692729720274 0.377 1524981819.772062
1 11.377855336997387 0.45 1524981819.7937047
1 11.721803701895858 0.45 1524981820.2975478
2 11.260286367051844 0.377 1524981820.3268747
2 11.38660625254104 0.377 1524981820.8276331
1 11.414659536284695 0.45 1524981820.850825
2 11.970788992886977 0.377 1524981821.3328087
1 11.26066020738457 0.45 1524981821.3575933
2 11.290147817302772 0.377 1524981821.8910992
1 10.911134755073363 0.45 1524981821.934112
2 11.186990773653601 0.377 1524981822.3999636
1 10.817941700700567 0.45 1524981822.4678743
2 11.269914662968207 0.377 1524981822.9569542
1 11.525453603873878 0.45 1524981822.9816227
2 11.18322948214269 0.377 1524981823.4745667
1 11.770120657552262 0.45 1524981823.4965646
2 12.040041007176114 0.357 1524981823.9537714
1 11.749467886517692 0.45 1524981823.9979968
1 12.088075675234336 0.43 1524981824.4810884
2 12.115625418937999 0.337 1524981824.5313437
1 11.402093923468318 0.43 1524981825.0494304
2 10.571214710494901 0.337 1524981825.0890253
1 10.987573659024347 0.43 1524981825.579872
2 9.687181505723265 0.4033 1524981825.7012985
2 11.23131755596273 0.4033 1524981826.1536021
1 10.689874683860456 0.43 1524981826.1751695
2 12.03747753060884 0.3833 1524981826.6991565
1 10.539453541002157 0.43 1524981826.7215705
2 11.247751271813653 0.3833 1524981827.2223756
1 10.947481190687943 0.43 1524981827.2674518
2 11.932542838030578 0.3833 1524981827.7078655
1 10.76775554338052 0.43 1524981827.8279667
2 12.062784232316137 0.3633 1524981828.2207656
1 11.147371327779016 0.43 1524981828.3433552
2 10.990495717135252 0.3633 1524981828.7991145
1 11.174097096871769 0.43 1524981828.9009821
2 10.926118885960648 0.3633 1524981829.3151278
1 10.926652943578835 0.43 1524981829.4426782
2 11.43497661395925 0.3633 1524981829.8480296
1 11.105096852602614 0.43 1524981829.9819276
2 11.096834218309883 0.3633 1524981830.3959394
1 11.02932933537165 0.43 1524981830.5301828
2 10.911523854195188 0.3633 1524981830.944414
1 11.079370534195332 0.43 1524981831.0638218
2 10.626306568507685 0.3633 1524981831.5232854
1 10.87860301673153 0.43 1524981831.6334615
2 10.820497547873288 0.3633 1524981832.0550787
1 10.537515674787612 0.43 1524981832.2024713
2 11.218378102813627 0.3633 1524981832.593232
1 10.573061023974901 0.43 1524981832.7674305
2 11.100717580133528 0.3633 1524981833.1343262
1 10.652200733594976 0.43 1524981833.3281949
2 10.904466664240633 0.3633 1524981833.6962285
1 10.794885670384186 0.43 1524981833.882307
2 11.091287648475332 0.3633 1524981834.2164876
1 10.946718251233396 0.43 1524981834.4280915
2 11.240373647288187 0.3633 1524981834.764826
1 11.117876088466264 0.43 1524981834.9605649
2 11.349351918975554 0.3633 1524981835.2801147
1 11.165720021660848 0.43 1524981835.498934
2 11.227891957811806 0.3633 1524981835.832611
1 11.191080129129958 0.43 1524981836.0349123
2 11.480913198517477 0.3633 1524981836.3363278
1 10.934442555409749 0.43 1524981836.5959327
2 11.178789174517231 0.3633 1524981836.9033003
1 11.117006337488087 0.43 1524981837.1150057
2 10.535783802225785 0.3633 1524981837.4581294
1 11.564966238224821 0.43 1524981837.641485
2 11.349962270539192 0.3633 1524981837.962489
1 11.10116771441171 0.43 1524981838.193309
2 12.092683829539801 0.3433 1524981838.4833205
1 10.952463185326135 0.43 1524981838.7288563
2 11.420137441568329 0.3433 1524981839.0115252
1 11.345575368675542 0.43 1524981839.2496836
2 10.762064015049614 0.3433 1524981839.590649
1 11.11625102742809 0.43 1524981839.8079195
2 11.116563832604449 0.3433 1524981840.090671
1 10.79909709617328 0.43 1524981840.3601606
2 10.161859546158208 0.3433 1524981840.751063
1 10.472650562362093 0.43 1524981840.9548187
2 9.971277270412587 0.40896666666666665 1524981841.2941244
1 10.639757191091332 0.43 1524981841.488594
2 11.829629935006862 0.40896666666666665 1524981841.7640388
1 11.032396351978925 0.43 1524981842.0517516
2 12.849733391496784 0.3889666666666667 1524981842.2303278
1 10.693918262969554 0.43 1524981842.6099281
2 12.454401054334644 0.36896666666666667 1524981842.7254767
1 10.793077503876905 0.43 1524981843.155957
2 11.602708853041213 0.36896666666666667 1524981843.2655327
1 10.818719898944199 0.43 1524981843.7199218
2 11.589952505361204 0.36896666666666667 1524981843.760843
2 12.195444144672615 0.34896666666666665 1524981844.250372
1 10.82547191311694 0.43 1524981844.275827
1 11.125192677835363 0.43 1524981844.7992747
2 11.356851613813742 0.34896666666666665 1524981844.8214252
1 10.949129139909758 0.43 1524981845.3603888
2 10.677125965574987 0.34896666666666665 1524981845.3857496
1 11.007661854862542 0.43 1524981845.4104474
2 10.746500050176873 0.34896666666666665 1524981845.4388995
1 4 frame freq 1524981845.4402034
2 4 frame freq 1524981845.4407942
1 10.750772511122323 0.43 1524981845.9138293
2 11.128374135360822 0.34896666666666665 1524981845.9421933
1 7.714608206813425 0.487 1524981846.4324586
2 10.87172130285152 0.34896666666666665 1524981846.4792578
1 8.174493819800196 0.5383 1524981846.8681765
2 7.708188071303422 0.4140666666666667 1524981846.9827034
1 8.716211350106095 0.5844666666666667 1524981847.2903163
2 7.861512198786275 0.47263333333333335 1524981847.4673562
1 9.56887248450681 0.626 1524981847.6841507
2 8.723245651877017 0.5253666666666666 1524981847.8526952
1 9.978952441325331 0.6634 1524981848.0708535
2 9.577089342432265 0.5728 1524981848.234447
1 10.551149402840343 0.6634 1524981848.4283953
2 10.732996021831406 0.5728 1524981848.5837922
1 10.750795399305959 0.6634 1524981848.7949338
2 11.200838124753604 0.5728 1524981848.923625
1 11.12101939901899 0.6634 1524981849.149425
2 11.41960338395016 0.5728 1524981849.2866938
1 11.189043080786332 0.6634 1524981849.501794
2 11.289018666910039 0.5728 1524981849.6470835
1 11.224618947551804 0.6634 1524981849.8646214
2 10.701318775678653 0.5728 1524981850.0426378
1 11.101381337458987 0.6634 1524981850.2305732
2 10.802751576160558 0.5728 1524981850.3969676
1 11.083391225120785 0.6634 1524981850.5839484
2 10.768869434984154 0.5728 1524981850.7614524
1 11.25849345933366 0.6634 1524981850.930208
2 11.266977346068211 0.5728 1524981851.1074378
1 11.321519887673714 0.6634 1524981851.2898598
2 11.1575718282863 0.5728 1524981851.4742167
1 11.440477407426535 0.6634 1524981851.6341937
2 11.284990346590035 0.5728 1524981851.8242097
1 11.365251577208284 0.6634 1524981851.9870596
2 11.093729054729886 0.5728 1524981852.189255
1 11.42234233659197 0.6634 1524981852.3390741
2 11.316141164519163 0.5728 1524981852.5338483
1 11.311265981404613 0.6634 1524981852.696057
2 11.142694508922654 0.5728 1524981852.901859
1 11.36757091315011 0.6634 1524981853.0414164
2 11.12188152060263 0.5728 1524981853.267854
1 11.500581777655672 0.6634 1524981853.3826113
2 10.93110088059884 0.5728 1524981853.6294224
1 11.448366201386543 0.6634 1524981853.7427537
2 11.015192067278907 0.5728 1524981853.991706
1 11.22934154277545 0.6634 1524981854.109694
2 11.006441151735267 0.5728 1524981854.3583562
1 11.177743947464503 0.6634 1524981854.4581509
2 11.117654836024444 0.5728 1524981854.7092135
1 11.188165700413595 0.6634 1524981854.8157816
2 11.184061086148143 0.5728 1524981855.067554
1 11.428468740411985 0.6634 1524981855.1630933
2 11.404146230601054 0.5728 1524981855.4131835
1 11.300844228455514 0.6634 1524981855.5175316
2 11.370203054268291 0.5728 1524981855.76627
1 11.455263174055643 0.6634 1524981855.8619592
2 11.328836477042799 0.5728 1524981856.12493
1 11.497430837708395 0.6634 1524981856.2054024
2 11.363435781306473 0.5728 1524981856.4812243
1 11.663225210575808 0.6634 1524981856.5490274
2 11.482004201937478 0.5728 1524981856.809581
1 11.5774326689121 0.6634 1524981856.8992684
2 11.404039419077419 0.5728 1524981857.1759076
1 11.57057384321573 0.6634 1524981857.2420535
2 11.203706777102695 0.5728 1524981857.5409758
1 11.475008047139296 0.6634 1524981857.5939903
2 11.069742238278952 0.5728 1524981857.8973346
1 11.477541006128387 0.6634 1524981857.9444804
2 11.070901906249867 0.5728 1524981858.2605925
1 11.539308584368433 0.6634 1524981858.2829027
2 11.180406606160862 0.5728 1524981858.6180656
1 11.413888967435602 0.6634 1524981858.6470861
2 11.142694508922654 0.5728 1524981858.9709952
1 11.386117971290126 0.6634 1524981858.9976983
1 11.293115651780953 0.6634 1524981859.3447864
2 11.00872234070436 0.5728 1524981859.3678677
2 11.047906911089846 0.5728 1524981859.699304
1 11.34514049318645 0.6634 1524981859.7231662
1 11.435953176461073 0.6634 1524981860.0482125
2 11.080637013689874 0.5728 1524981860.0735185
1 11.459596670157453 0.6634 1524981860.39148
2 11.288179433510045 0.5728 1524981860.4136584
1 11.430650747251978 0.6634 1524981860.7517457
2 11.139375722295382 0.5728 1524981860.7753012
1 11.393137014271943 0.6634 1524981861.1041746
2 11.333124196777353 0.5728 1524981861.129469
1 11.334398305666445 0.6634 1524981861.4491174
2 11.10359386187717 0.5728 1524981861.4944882
1 11.346788442408279 0.6634 1524981861.809188
2 11.289339101480952 0.5728 1524981861.8391266
1 11.308305776320976 0.6634 1524981862.1633317
2 10.91899303145519 0.5728 1524981862.2143857
1 11.135141408322651 0.6634 1524981862.528591
2 11.155839955724483 0.5728 1524981862.5744443
1 10.993776356789803 0.6634 1524981862.900305
2 11.015840565815271 0.5728 1524981862.927405
1 10.918581044149734 0.6634 1524981863.2605555
2 11.272356069222763 0.5728 1524981863.2831292
1 11.041635548773481 0.6634 1524981863.6160736
2 11.093111073771704 0.5728 1524981863.6563475
1 11.164209401540852 0.6634 1524981863.9752228
2 11.01573375429164 0.5728 1524981864.016243
1 11.006296193238903 0.6634 1524981864.3513663
2 11.000337636098898 0.5728 1524981864.3734436
1 10.934839283926113 0.6634 1524981864.7145264
2 11.06046489451167 0.5728 1524981864.7394254
1 11.166879689631758 0.6634 1524981865.049803
2 11.038095509704378 0.5728 1524981865.102949
1 11.420412099771971 0.6634 1524981865.4018812
2 10.799211537091459 0.5728 1524981865.477643
1 11.438074148144718 0.6634 1524981865.7638898
2 11.072153126955318 0.5728 1524981865.820602
1 11.210367238540883 0.6634 1524981866.1218193
2 11.057649647924396 0.5728 1524981866.1875987
1 11.095796620651706 0.6634 1524981866.4831219
2 11.158762013835391 0.5728 1524981866.552777
1 11.086099660184429 0.6634 1524981866.8429873
2 10.797052418435095 0.5728 1524981866.93102
1 11.07506755567168 0.6634 1524981867.2071104
2 10.817392384293294 0.5728 1524981867.298015
1 11.327463186024628 0.6634 1524981867.5418084
2 10.926073109593379 0.5728 1524981867.650942
1 11.343187368182813 0.6634 1524981867.9020443
2 10.933130299547928 0.5728 1524981868.0279796
1 11.471330678968378 0.6634 1524981868.2511284
2 10.92332652755701 0.5728 1524981868.397427
1 11.38289836679194 0.6634 1524981868.5963597
2 10.755823170311416 0.5728 1524981868.7691166
1 11.398599660766493 0.6634 1524981868.9532864
2 11.015802418842549 0.5728 1524981869.116816
1 11.25681499253366 0.6634 1524981869.3148293
2 11.249841725919108 0.5728 1524981869.4645233
1 11.159128224773577 0.6634 1524981869.6729639
2 11.512743032561133 0.5728 1524981869.8094742
1 11.130106007922638 0.6634 1524981870.0319889
2 11.532831228399331 0.5728 1524981870.1579685
1 11.14399913538993 0.6634 1524981870.3925147
2 11.582468069312108 0.5728 1524981870.5006855
1 11.076471364268052 0.6634 1524981870.758181
2 11.475038564717472 0.5728 1524981870.8558187
